probe,weight,jew_type,jew_weight,complexity,price
585,1,1,9,4,200378.31
585,10,2,9,5,1088604.46
500,2,8,4,3,424034.38
500,8,4,9,4,904681.49
500,8,7,3,5,786345.75
700,6,6,8,5,1726231.72
600,10,6,10,2,1069064.04
600,3,9,9,4,2069594.99
500,10,10,10,1,1409802.39
600,1,9,8,4,1618833.03
600,8,10,4,5,1510184.17
500,5,9,1,5,461949.77
585,3,5,3,4,335012.02
700,8,6,8,2,886026.74
585,1,9,9,3,1495853.84
500,6,6,8,1,493796.2
600,7,1,8,3,422551.64
585,2,2,7,4,285644.98
500,5,2,4,5,377436.22
500,2,5,10,5,1293342.32
585,3,3,4,1,135413.72
700,6,9,2,3,580293.73
700,2,8,1,2,169375.6
500,9,1,2,5,528096.23
600,5,7,10,2,1072297.96
585,9,4,4,4,696018.41
700,3,8,4,4,716604.56
585,9,2,4,4,604714.38
585,8,3,9,1,392731.92
600,10,9,6,2,956064.0
600,8,7,6,4,1162748.29
585,10,7,7,1,653432.0
500,9,5,5,5,905219.42
500,3,5,3,4,288581.52
700,10,3,9,3,948107.51
600,8,5,6,5,1168228.57
585,10,4,5,2,482728.98
585,7,7,5,2,547402.77
700,9,6,3,2,570183.89
600,5,5,10,3,937682.31
700,7,6,2,1,330474.39
600,2,1,1,4,136680.52
600,4,5,3,4,406540.26
700,5,2,7,5,765042.94
500,4,1,6,4,246888.07
600,8,7,5,2,595520.85
600,6,7,4,2,442705.68
500,8,7,5,4,855948.87
585,5,7,2,4,462253.17
700,10,5,9,5,2085473.33
585,4,4,5,1,211259.31
700,2,9,10,3,1854649.03
600,5,8,7,5,1756637.3
585,4,6,5,2,379106.8
700,1,5,8,5,930476.94
500,3,7,5,5,831857.49
600,4,2,5,3,270038.87
585,10,7,5,5,1427599.8
700,4,3,8,2,390987.28
500,1,1,9,5,240131.45
600,7,5,10,1,611728.81
600,5,2,8,4,516902.3
700,8,2,2,4,707801.64
600,2,5,9,2,527004.82
700,2,2,7,2,199951.89
700,4,1,6,2,244286.37
585,4,5,4,1,212890.31
700,8,5,8,4,1304051.05
700,2,1,9,4,310225.18
500,10,4,4,5,775300.2
500,8,1,2,2,216699.77
600,7,1,9,1,261805.48
600,7,2,8,3,493176.85
700,9,1,6,4,832683.0
600,10,7,4,2,588380.26
500,8,2,5,2,265133.96
600,1,4,10,2,433691.92
585,4,1,1,2,146804.66
500,9,2,4,3,354840.05
500,4,8,4,3,489084.08
585,8,3,7,5,951295.76
600,2,3,7,2,228539.44
585,8,8,8,2,1039825.63
500,2,3,4,4,202697.16
600,9,4,2,5,820536.14
700,9,8,1,2,516873.8
585,6,9,10,4,2595125.38
700,5,1,9,4,562665.57
600,10,1,2,4,637126.76
600,7,10,8,3,1758793.89
500,5,1,1,5,293326.39
585,4,9,1,3,290332.92
700,1,5,3,2,144925.5
500,3,8,7,4,1172898.06
600,9,3,2,5,791651.53
500,7,10,7,2,1066395.75
600,7,8,5,5,1383629.68
700,2,5,9,5,1211762.7
585,4,8,3,2,331228.93
600,8,5,8,3,866494.6
600,9,9,5,2,782620.84
585,5,7,10,5,2332628.66
585,8,8,7,2,895283.68
600,2,9,8,4,1681505.39
600,8,2,9,2,441847.05
700,10,9,10,1,1404693.68
600,10,6,1,3,534005.76
700,2,10,3,3,486706.23
700,6,4,3,3,478339.1
585,1,2,3,1,51918.33
500,7,7,6,1,441889.99
585,9,10,9,3,2131068.82
585,4,1,2,2,152029.79
700,8,5,4,3,693209.46
585,9,10,8,1,1084523.13
600,10,10,4,1,585642.33
500,3,6,5,5,694038.56
585,1,9,5,2,488000.54
600,4,6,9,2,736586.13
585,8,9,7,4,1732059.75
700,8,5,5,3,756193.59
585,9,9,4,1,497463.35
600,2,7,2,1,133882.76
500,1,1,3,3,57226.21
700,3,9,5,2,602581.33
585,1,10,5,1,441876.88
585,8,8,2,3,520873.16
700,6,7,10,3,1543785.48
700,7,5,2,2,409796.14
500,10,5,6,2,493851.78
600,4,8,6,4,1071885.5
585,3,1,9,3,245578.1
600,6,3,4,4,487328.18
500,7,1,9,3,341012.13
500,2,4,10,4,754506.56
500,3,10,6,3,1012469.93
600,9,9,1,5,905501.69
500,8,2,2,2,225233.9
585,7,7,1,2,299982.54
600,10,2,4,1,317294.48
585,9,9,7,3,1377181.24
700,7,4,8,2,623098.79
500,6,1,9,3,307273.78
600,10,3,1,1,296209.46
500,3,6,2,3,202321.83
700,4,9,2,4,586042.52
500,6,1,2,1,126908.36
700,2,6,8,5,1290606.9
585,3,9,3,4,567081.1
700,1,10,2,3,295431.75
600,10,10,8,5,3211049.49
700,4,3,9,4,726298.78
700,9,2,8,4,963030.7
585,8,3,10,3,719670.2
500,4,6,4,5,609027.61
585,10,2,6,5,935919.6
700,3,7,5,2,453783.48
700,9,6,3,5,1252266.71
600,3,1,7,5,365524.89
500,10,6,8,3,964668.06
600,2,4,4,3,225994.98
585,6,8,7,4,1394999.74
700,9,2,7,2,547405.09
500,6,2,2,2,174369.9
500,5,7,2,5,497781.06
500,4,6,1,1,114077.22
500,4,4,7,4,547479.18
500,4,1,9,3,242282.07
500,3,3,4,4,247196.72
600,6,2,7,1,246853.36
500,5,1,9,4,355563.05
500,9,7,2,1,252476.25
585,5,1,7,4,388734.54
500,2,7,1,4,181113.35
500,8,6,10,3,1177754.7
585,10,3,3,3,515522.42
600,2,4,4,5,378687.04
600,8,1,2,1,235512.7
500,6,2,2,4,291157.29
600,9,2,7,1,330342.31
600,10,6,1,4,693792.38
585,10,5,1,1,294757.45
585,8,3,3,1,252489.67
585,10,4,6,1,404707.17
500,3,8,9,2,998130.3
700,4,4,1,1,174455.17
500,10,3,4,2,323815.43
500,7,9,10,4,2542300.93
700,9,9,5,5,1974883.13
700,7,1,1,4,600458.05
500,10,8,8,1,783157.82
500,9,7,9,3,1267877.08
700,4,7,1,3,332877.61
600,8,7,8,2,910112.74
700,8,6,6,2,711023.84
600,10,9,10,1,1303341.41
700,4,3,5,3,382536.99
700,6,6,10,4,1691656.01
600,6,3,5,3,407663.21
500,3,10,2,4,426357.99
700,8,8,3,1,453632.29
500,9,3,7,3,499147.88
500,7,4,9,5,1119451.3
585,2,9,6,3,858748.84
600,9,8,5,4,1188466.54
585,10,2,9,1,383332.24
585,9,6,3,1,335094.46
500,6,9,6,4,1255639.03
585,6,6,10,3,1184474.77
500,8,1,2,3,279473.3
585,6,8,2,1,255240.58
700,4,6,1,4,411356.68
500,4,4,8,2,376896.6
500,4,2,4,3,190623.28
600,8,3,3,2,342010.13
600,10,9,10,2,1691972.43
585,1,6,1,2,81497.99
600,3,7,1,4,281462.3
600,3,4,1,4,228849.28
600,9,10,4,2,725989.08
500,5,4,4,5,497451.06
700,5,5,4,3,499249.62
500,1,3,3,3,96119.62
585,8,7,7,5,1709437.47
585,6,8,7,4,1395839.74
585,10,6,9,4,1583589.28
585,7,9,3,4,801664.35
585,1,9,8,4,1616674.74
600,1,8,1,4,179339.4
585,8,7,5,5,1275492.64
500,3,1,8,1,112991.77
585,5,6,5,4,697639.36
600,1,6,3,2,161091.63
600,3,7,9,1,659017.33
600,8,5,9,5,1634314.8
600,4,8,9,1,822419.29
600,3,2,6,4,318129.76
585,4,3,7,1,227868.15
700,3,4,9,1,372636.96
600,6,10,9,5,3395550.39
600,2,7,1,1,101507.49
700,5,8,1,2,319235.4
700,5,9,8,5,2570244.19
585,2,4,6,5,539859.46
700,8,8,7,5,2229237.12
600,9,2,2,2,350115.19
600,2,10,3,2,349416.88
600,9,3,2,4,608448.33
585,1,3,6,2,158813.5
500,8,1,8,1,210541.33
700,2,8,6,4,993150.0
500,3,1,5,3,143526.62
700,5,5,5,4,729928.68
585,4,1,6,3,238896.13
600,2,2,4,5,258723.2
585,4,3,8,4,557511.81
600,7,5,3,1,269565.78
500,5,5,9,4,979373.72
585,2,10,9,3,1815599.1
585,3,6,4,4,473725.49
600,7,9,4,2,589396.26
700,3,1,10,1,191924.69
700,1,8,8,1,626442.79
700,9,9,4,3,1014636.14
600,7,1,3,3,357390.08
500,2,8,4,3,424804.38
500,7,2,6,2,256640.03
500,7,7,4,5,878623.62
700,4,9,1,5,621370.44
600,7,4,5,1,302234.37
700,6,4,10,5,1523660.89
600,9,5,5,2,513064.12
600,3,10,9,1,1105657.86
700,9,9,8,3,1779617.35
600,5,5,2,4,411816.79
600,9,8,8,1,840835.57
585,9,4,4,1,319029.08
600,2,5,7,2,376137.97
500,1,1,4,3,67983.9
700,2,2,8,2,222810.68
500,9,7,8,2,845696.11
500,6,7,9,3,1169719.01
585,5,3,9,5,889129.69
700,6,4,10,2,694940.37
585,9,7,5,3,799909.34
500,6,10,6,3,1111940.99
500,5,9,10,5,3193663.16
700,4,6,9,2,789096.95
500,5,1,6,2,171644.49
585,3,5,2,5,362392.76
600,2,3,8,5,580894.05
585,8,7,4,5,1099926.45
700,2,8,6,5,1290580.9
500,4,10,7,1,762105.34
500,9,10,8,3,1722425.86
585,9,7,9,5,2325887.35
500,1,10,10,2,1604964.58
500,6,5,5,3,437572.48
700,3,10,6,2,852397.39
700,6,1,6,2,343302.58
600,4,5,5,3,428416.91
500,7,7,10,1,820937.27
585,4,3,7,4,496594.34
600,10,6,1,3,532858.76
585,7,1,2,3,332088.18
500,7,4,1,4,342819.14
700,4,8,8,4,1623704.1
500,3,6,7,1,363072.75
585,7,9,1,1,252521.31
500,3,10,8,4,1982382.35
600,7,2,5,3,411113.54
585,6,5,5,5,860002.44
600,9,10,4,5,1591393.73
600,3,3,9,4,575405.99
585,7,5,10,5,1716003.22
500,9,2,10,2,406044.43
585,5,2,2,4,329101.23
500,5,5,5,5,682246.11
700,4,9,4,2,531578.64
585,9,7,1,1,285639.82
585,10,3,7,1,387252.9
500,2,5,10,3,765387.58
600,8,5,8,1,514089.13
700,4,8,5,3,744172.61
500,7,10,4,3,744952.28
700,9,3,7,5,1323306.95
585,4,4,3,1,161022.34
600,7,1,2,2,269559.76
600,1,9,10,3,1772752.36
700,6,5,8,2,672622.21
600,9,2,4,2,373499.28
500,6,2,5,4,360347.38
700,4,3,10,1,365730.69
600,5,3,1,4,339657.79
600,5,3,1,1,155956.21
600,2,2,3,3,136747.19
700,3,8,3,3,443404.89
500,3,10,3,3,456058.73
600,7,1,9,3,443022.88
585,4,5,1,4,293303.07
700,4,2,5,5,570667.33
600,7,4,6,3,562752.69
585,5,10,8,5,2789966.27
600,8,1,2,4,514454.05
700,3,8,2,4,460072.91
600,5,8,8,1,726786.97
700,1,1,3,4,115737.47
585,7,5,3,4,570687.26
600,2,3,10,3,452777.45
500,8,2,2,1,172061.69
500,4,4,3,3,222729.83
500,10,2,2,3,357099.48
700,5,7,6,3,837072.2
700,3,5,1,4,311360.21
600,10,5,8,4,1248242.9
585,1,3,3,5,182008.56
585,4,2,4,1,142804.48
585,2,3,6,3,249719.26
585,2,5,4,4,346116.4
700,8,2,8,4,880373.23
585,9,4,6,1,376921.55
700,8,8,7,5,2230015.12
500,1,9,7,5,1696812.46
500,6,3,9,5,841938.27
585,9,1,2,5,713001.49
500,3,3,8,4,451895.24
500,8,7,3,5,787011.75
700,8,1,6,1,341174.6
600,5,10,10,5,3869277.51
585,7,9,6,3,1083677.92
500,1,4,1,4,85993.78
700,10,10,4,2,892780.77
600,2,6,5,5,687195.2
700,8,10,7,4,2173655.46
500,2,1,4,5,166609.64
600,3,5,6,3,455363.94
600,3,5,9,1,433150.36
500,4,3,8,5,642277.24
585,4,5,8,2,514495.66
585,6,5,2,5,591384.0
600,7,4,6,1,332735.47
700,1,6,1,5,206514.28
585,5,2,3,2,205619.68
700,4,2,3,1,179236.02
585,9,7,8,4,1571825.93
585,4,2,9,1,221526.49
600,1,6,6,4,591048.12
585,2,10,4,5,1020380.83
585,5,4,5,5,679182.06
700,2,6,8,2,588911.14
600,1,5,6,4,466925.41
600,3,3,6,1,179770.79
500,3,8,6,5,1238156.98
700,3,6,1,1,149730.21
585,1,3,7,2,190344.16
585,1,10,10,4,2725898.83
600,7,3,1,4,463594.5
600,9,3,10,4,1019830.37
600,8,4,9,2,626269.41
600,5,6,2,1,203253.11
585,3,4,5,1,186120.69
585,6,3,6,5,726207.35
585,3,8,3,5,649373.17
500,2,6,9,2,642798.55
600,9,6,5,3,739451.28
700,8,5,4,5,1170045.29
600,9,9,9,5,3170879.36
700,4,1,1,3,267551.51
600,6,7,4,2,442001.68
585,8,9,1,1,278823.93
600,3,2,2,1,101163.16
500,9,10,3,1,387262.17
500,5,9,7,3,1135991.66
585,8,2,4,5,708991.71
585,7,6,10,4,1596978.66
585,2,4,8,2,345366.62
585,6,1,8,4,469335.41
700,5,2,8,5,815337.89
500,10,9,2,2,402543.92
700,4,8,2,2,323384.88
585,1,3,6,3,206132.45
585,4,9,1,2,223740.86
700,6,5,6,3,700394.96
500,7,9,3,2,408818.22
500,1,5,6,2,266694.25
585,1,1,8,5,229399.13
700,7,6,4,5,1152206.72
600,1,1,5,1,56468.85
600,9,3,1,4,587343.21
700,3,4,8,3,551356.51
700,5,7,7,5,1644371.85
500,4,6,10,1,620287.93
700,8,10,9,1,1327357.52
600,7,8,2,1,291786.39
700,5,6,2,4,554104.01
600,8,5,2,5,773915.02
700,3,3,1,1,129247.19
600,7,5,4,1,302831.37
600,7,5,9,5,1555079.23
500,6,6,4,3,427663.59
700,3,3,10,2,424592.39
700,6,9,3,3,688087.39
500,7,4,3,1,192024.02
585,2,7,5,4,629908.51
700,4,4,5,1,257370.12
700,4,3,5,2,294166.3
600,3,4,10,2,505511.21
700,5,5,5,3,562728.75
500,5,4,10,2,522439.29
585,7,8,10,3,1742424.38
585,3,9,4,3,568272.07
700,3,8,2,1,210162.07
585,7,1,3,2,262934.44
700,8,3,4,1,361522.46
600,10,6,5,4,1022872.61
500,4,8,3,4,495451.8
700,3,2,6,5,500155.41
585,5,3,6,4,501514.82
500,7,8,10,3,1657517.15
600,9,5,3,3,551026.87
500,2,6,1,3,124475.58
600,6,10,2,3,515440.8
700,8,10,9,5,3788320.64
500,10,10,4,1,500019.92
700,7,4,7,5,1254669.24
700,4,9,2,5,761991.48
600,3,5,2,4,288717.08
500,6,2,5,4,358951.38
500,8,6,1,2,248418.0
600,2,1,10,1,134664.76
585,4,1,3,2,157235.4
585,10,5,5,5,1166027.76
500,6,6,3,3,358091.75
700,3,6,2,1,176818.08
600,6,7,9,4,1632004.39
500,8,7,7,1,541036.23
585,2,8,2,2,192267.51
600,5,4,7,1,312586.03
600,2,4,5,1,161307.12
585,2,7,4,5,642772.98
585,7,10,5,3,1016733.58
600,9,9,1,2,413667.12
600,7,4,2,1,231534.53
700,3,10,2,4,551061.7
585,10,7,10,5,2714286.06
600,1,3,6,3,208571.52
600,3,2,6,2,188895.95
600,1,5,10,4,970031.48
600,2,2,10,2,250402.19
700,5,8,1,2,318151.4
600,4,4,9,3,622879.17
600,6,3,7,1,288457.55
585,1,10,5,2,574122.45
600,6,9,9,3,1734053.35
585,7,2,2,4,445328.35
700,10,8,9,4,2398015.32
585,9,2,9,5,1011330.38
585,6,6,1,5,556599.55
600,6,10,7,1,852859.0
600,9,9,4,4,1117553.2
600,1,6,6,1,269180.07
500,3,2,1,2,89821.25
585,5,10,5,1,548832.38
700,6,7,6,3,902033.48
700,8,8,3,2,590261.68
500,3,8,5,5,988971.23
700,6,9,3,5,1162992.51
700,7,9,3,2,579513.9
500,5,9,3,5,786205.44
500,4,3,1,3,156810.27
500,5,3,8,1,245078.23
585,8,5,10,5,1792582.3
600,9,9,7,1,828152.24
700,10,10,5,1,797830.03
700,6,9,2,3,581370.73
500,1,5,9,5,1047996.12
500,3,3,4,1,114033.77
700,5,9,6,4,1416858.99
600,6,8,9,2,1142341.66
585,6,7,10,4,1854630.11
585,3,8,3,4,499318.74
600,10,2,3,5,871686.09
700,9,5,6,3,894581.8
700,7,4,5,2,484214.06
500,8,7,5,1,389584.31
500,5,4,3,5,430752.2
585,4,8,1,4,351686.29
700,7,6,8,5,1836008.92
700,4,4,4,5,655998.73
500,5,6,8,5,1350351.64
600,2,9,5,2,525147.82
600,2,1,6,4,199979.54
585,7,8,2,5,802959.43
600,6,3,10,1,380766.28
585,10,9,9,3,1901442.18
585,9,1,3,1,255502.59
500,9,2,10,2,405905.43
700,2,6,9,3,897685.77
700,5,6,10,2,951395.59
500,2,1,10,3,195548.91
700,5,1,4,3,358047.95
600,9,3,10,3,785314.67
585,10,4,3,5,914834.85
600,4,1,6,4,323331.25
500,7,2,4,5,489093.87
585,1,7,6,2,431495.78
500,2,9,10,1,1061409.53
600,10,5,6,4,1022467.61
700,7,1,8,3,543375.38
700,5,1,7,4,516619.55
700,4,6,5,3,570966.4
600,5,1,6,1,176786.23
585,2,7,6,3,604675.43
585,4,7,3,4,496519.34
600,10,3,5,2,460060.36
585,7,10,4,5,1402369.23
600,7,3,4,4,548959.53
600,10,4,5,3,651026.11
585,9,10,9,2,1639175.09
600,10,8,10,1,1125667.01
600,5,8,2,4,515367.3
500,10,10,9,4,2670520.61
600,3,2,2,1,100627.16
585,5,6,6,4,821075.07
500,1,4,9,1,277078.04
500,1,7,1,4,137888.79
500,7,10,9,2,1505098.5
500,4,10,3,1,291240.62
500,10,8,6,5,1628464.78
600,8,5,6,1,409963.32
585,10,9,8,1,977450.93
500,10,9,9,1,1053141.96
585,2,5,4,1,158568.06
600,1,2,2,1,44183.86
700,1,6,1,4,160488.29
585,2,9,7,5,1792261.79
500,7,4,2,3,289070.35
500,10,9,9,1,1054132.96
600,6,5,8,2,593430.48
585,1,6,7,2,431414.78
600,1,4,3,4,179881.4
585,1,1,9,4,200610.31
585,8,3,7,4,731206.58
500,1,6,5,2,266574.25
600,9,5,10,3,1127597.87
600,7,2,4,3,391113.09
500,1,8,8,4,1330254.8
500,9,8,10,1,1020291.3
600,9,1,10,1,331632.31
600,8,7,3,1,344478.85
585,8,1,7,2,334873.55
700,2,5,9,4,932479.85
700,6,2,7,3,516920.88
500,6,2,6,4,389821.05
585,1,2,5,4,162317.08
700,9,8,4,5,1587355.05
585,1,7,9,2,782115.31
500,8,8,10,4,2195484.15
600,3,4,5,3,318660.88
600,4,2,8,3,350685.19
600,7,10,1,4,600744.35
700,6,7,7,3,1038489.07
500,1,5,3,2,119600.41
700,9,7,8,4,1800456.55
600,4,2,7,1,190943.06
500,10,10,6,2,956328.62
585,3,6,10,1,621853.56
700,4,5,1,5,512849.48
700,1,5,3,1,112457.31
500,3,8,7,5,1522431.98
585,8,3,4,1,268614.84
600,5,3,10,4,772914.95
585,4,3,5,3,303646.14
700,3,4,10,1,419974.05
500,1,1,1,3,42313.74
600,5,10,1,1,219167.71
585,5,10,8,1,977456.63
600,10,7,3,1,401605.15
500,4,4,9,1,334178.97
500,4,3,8,4,494888.8
500,5,1,7,2,184808.97
585,7,8,6,4,1236320.5
600,7,10,1,2,355329.71
585,3,7,8,5,1584808.73
600,4,10,5,2,684163.02
600,5,3,1,1,156175.21
500,6,10,7,4,1757949.1
600,7,4,4,2,355414.71
500,9,8,2,1,270339.63
585,1,2,2,2,56167.89
700,8,2,6,2,478548.31
585,8,8,7,3,1164923.28
585,8,4,5,4,697770.77
700,4,10,1,4,505137.72
600,4,4,5,3,365705.77
500,3,7,4,5,657556.3
600,9,5,1,5,798324.73
500,10,3,8,4,751090.16
600,8,4,5,5,939198.17
700,10,4,8,1,595656.15
585,10,5,7,5,1427180.8
585,2,3,3,1,92654.92
500,3,5,2,2,137443.45
500,9,9,9,3,1747265.21
600,7,3,4,2,325453.42
585,1,5,8,3,531213.31
500,9,1,1,4,397861.85
585,10,6,1,1,302073.23
585,4,6,3,1,202922.33
700,7,3,1,2,367738.55
500,9,2,2,1,192186.0
600,8,10,7,4,1995129.59
585,9,4,10,2,708623.88
585,4,1,10,5,524500.24
500,5,5,4,4,444083.08
600,10,1,6,1,317034.48
600,9,2,6,2,408818.82
700,2,2,10,5,604568.71
500,10,5,1,2,289452.0
500,1,6,9,1,473925.27
585,2,8,10,5,2562264.03
600,9,10,1,1,330121.31
585,8,9,9,1,1072865.86
700,6,4,10,4,1173011.23
585,8,3,10,4,934242.66
600,1,4,5,1,133452.47
700,4,5,3,5,644172.0
600,1,3,10,2,313383.74
700,9,7,7,1,729504.44
600,6,3,7,1,289956.55
700,1,1,4,2,75893.02
600,4,5,8,5,1141827.99
500,3,3,10,1,271899.31
600,6,2,3,3,326787.74
600,5,7,10,2,1071371.96
600,10,2,7,2,466248.15
700,5,1,9,5,730514.64
585,7,10,6,4,1597415.66
585,1,10,7,2,924012.24
600,8,5,5,5,1045533.46
585,10,7,2,1,345868.71
585,3,9,8,4,1734180.86
600,8,1,9,4,635953.1
500,7,10,2,3,459825.95
700,10,5,6,2,736828.75
600,6,9,9,3,1735106.35
585,4,9,6,4,1232460.92
700,5,6,2,4,554095.01
700,8,6,4,5,1260867.93
600,9,1,10,3,556788.2
500,7,1,6,3,289258.35
600,6,6,3,2,343524.36
500,1,10,10,2,1604471.58
500,7,3,4,1,190580.02
585,2,1,5,5,228050.83
600,3,5,9,1,432867.36
500,5,8,7,4,1258340.18
600,3,8,2,2,233914.92
600,10,4,8,3,833349.56
500,1,2,4,2,70376.48
700,6,2,5,3,466442.0
700,9,2,8,4,963460.7
500,10,1,5,1,223101.31
700,2,2,3,4,221863.06
700,5,6,10,1,732508.07
500,5,10,3,2,403196.11
585,6,5,5,5,860844.44
500,4,3,7,4,433503.34
500,4,5,8,2,476561.62
500,1,4,4,5,273377.75
700,8,10,4,5,1741867.3
585,4,5,7,4,746325.63
500,9,1,3,2,246627.88
600,6,5,3,5,687833.56
585,6,3,10,4,817062.53
500,3,9,6,2,667863.05
600,2,7,9,5,1801382.76
700,2,1,8,5,370048.46
585,4,2,1,3,196969.73
585,6,5,5,3,510548.25
500,8,10,8,4,2196205.15
500,3,5,2,1,106619.96
585,1,3,8,4,382184.62
700,1,3,10,5,713816.42
585,8,10,8,4,2323280.16
585,6,2,2,3,298575.84
585,1,8,5,4,689944.4
585,9,1,2,4,549196.76
700,10,7,8,2,1114360.58
700,9,9,2,3,774244.57
500,7,9,3,2,409957.22
700,9,8,3,4,1079713.74
700,4,8,1,4,453350.9
585,9,7,9,5,2326040.35
585,6,6,3,3,431237.53
585,4,1,4,3,213852.82
600,5,3,8,1,288177.93
500,9,10,7,2,1118366.76
600,8,6,8,4,1318007.92
600,8,10,9,2,1619395.14
500,2,2,3,1,64847.33
600,6,6,5,5,1007991.45
500,4,6,8,5,1294987.81
600,9,5,2,5,855301.58
500,8,9,9,5,2895948.93
600,6,9,1,3,394771.99
700,5,2,2,1,207744.6
600,1,7,9,2,784583.44
700,5,7,2,1,269538.84
600,8,3,5,1,298137.43
500,6,2,1,1,128119.36
585,5,1,6,4,369584.13
500,7,5,10,3,931404.35
585,4,8,3,1,255716.18
500,9,8,10,5,2911202.33
700,3,6,7,2,544865.57
600,6,4,4,5,699394.29
585,3,10,1,1,158225.33
585,5,5,4,3,402598.3
585,7,7,7,3,967198.1
700,2,2,6,4,301874.62
500,2,9,9,1,897289.48
700,9,3,10,1,557237.07
585,6,2,1,5,483772.25
700,6,6,2,1,290636.32
500,6,9,3,4,648906.28
700,1,8,3,4,407669.02
700,4,9,1,2,283247.21
700,2,8,5,2,474384.81
585,8,9,8,2,1199680.89
585,4,9,10,3,1905493.73
585,1,9,7,5,1716090.71
500,6,4,4,4,426777.22
500,5,7,8,2,745355.09
600,7,6,5,3,644715.5
700,6,5,8,5,1477182.96
700,3,4,8,3,551103.51
700,1,3,4,3,155762.7
585,1,1,9,2,120093.82
600,2,3,7,1,177689.95
500,5,9,3,3,466075.48
600,7,4,2,5,659547.01
700,9,5,4,2,584257.26
600,6,4,7,2,442063.68
500,3,3,8,2,269060.39
500,2,5,3,1,113547.85
700,8,5,9,5,1866518.92
700,5,10,3,3,680752.07
500,3,1,7,1,103900.12
585,3,2,5,1,128244.9
700,3,1,8,1,169730.08
500,3,7,4,5,656009.3
700,8,4,9,2,730889.04
585,4,5,5,2,322783.86
585,1,9,9,3,1495044.84
600,2,4,10,3,609793.58
585,9,6,3,2,437089.6
500,9,8,2,2,351242.01
585,1,10,7,2,923875.24
500,8,9,6,3,1031553.04
585,2,5,4,1,158192.06
585,4,2,7,4,403574.11
500,5,9,6,2,718383.06
585,9,4,5,3,583307.56
500,6,2,3,3,239761.53
500,3,6,6,5,854410.68
585,2,6,3,3,251097.26
600,7,10,7,2,1145849.25
600,4,1,5,5,395823.92
700,6,1,3,4,534795.8
600,2,3,8,1,203668.98
500,3,9,7,3,1069686.95
500,5,8,9,1,808499.23
585,5,2,1,5,407590.17
700,4,2,9,2,348741.29
500,6,9,2,2,301586.91
700,10,6,9,1,837628.73
700,7,6,1,3,510543.83
600,1,1,9,2,121406.96
600,2,7,5,5,825999.12
700,9,4,6,5,1369491.13
700,3,6,4,3,423929.31
585,9,9,5,3,994296.13
585,9,7,8,5,2042413.21
600,7,4,9,1,452992.28
700,2,9,5,3,717720.35
500,7,4,7,3,521865.43
585,10,9,6,1,722090.21
585,1,4,9,1,284468.35
700,1,3,9,3,365892.99
700,1,4,6,4,381529.77
585,10,2,5,5,895513.31
500,6,6,2,1,178992.71
700,7,3,4,2,417465.6
700,5,2,7,3,454261.6
500,2,1,7,1,84094.81
700,3,7,9,3,1165720.73
500,7,4,9,2,510457.77
700,5,8,10,1,1035006.89
700,2,7,3,5,559686.53
500,9,6,2,3,400824.95
585,1,3,7,2,191031.16
585,4,1,7,4,330834.48
700,7,4,2,3,510576.83
500,10,2,7,3,459265.74
500,3,9,4,2,409238.75
600,4,6,2,4,379918.11
585,2,4,9,3,523287.25
700,1,10,1,3,194063.48
500,5,9,4,1,353700.28
700,8,6,10,3,1430098.11
700,7,1,5,1,294530.74
600,5,5,7,4,819973.16
600,9,2,9,5,1046757.73
585,3,4,7,3,425738.4
600,7,3,3,5,667247.42
585,7,6,6,2,557384.13
700,8,1,1,1,312574.08
600,10,4,7,5,1291092.44
600,8,1,10,4,661633.71
700,10,6,10,1,923068.46
600,4,8,2,3,350100.19
600,3,3,1,5,280492.7
700,7,9,10,1,1290280.44
700,10,6,9,3,1414186.01
700,9,2,2,3,608278.46
700,4,9,4,2,532725.64
500,9,3,10,4,850403.21
500,5,4,2,4,289443.63
700,4,7,4,2,422396.21
500,1,4,5,1,125061.12
700,1,3,4,1,91964.92
600,1,7,5,5,745390.56
585,6,10,1,4,519874.23
500,8,4,2,2,249172.0
700,8,2,9,5,1200123.3
700,7,1,6,3,510476.83
700,2,4,3,1,130724.0
500,4,5,10,1,492325.5
700,1,1,6,4,159272.29
585,5,8,6,3,859757.6
500,6,10,2,4,555579.67
500,5,7,4,2,350531.32
700,4,8,3,3,507496.17
500,9,3,7,3,499973.88
700,10,10,10,1,1597133.06
600,6,8,3,2,410980.75
600,9,8,5,2,703662.92
585,6,1,9,1,225382.68
700,1,5,5,2,235112.41
585,6,3,9,1,338268.67
500,5,4,2,5,376156.22
585,1,5,7,3,438978.8
700,2,9,8,5,2242052.58
700,8,3,2,2,430254.42
500,7,8,4,2,454282.11
700,1,9,10,4,2326656.47
600,4,6,3,2,269422.07
585,1,1,8,1,82302.47
700,4,2,6,4,468859.55
500,6,7,5,3,592764.11
500,4,3,7,4,434515.34
585,6,5,1,3,316931.45
700,7,9,10,5,3678849.44
585,1,4,4,5,295827.0
585,7,3,5,4,570976.26
500,1,7,10,5,2008015.09
585,7,7,6,4,1079400.87
700,7,8,7,4,1630580.63
600,2,4,6,3,325333.24
700,8,10,7,2,1287442.03
600,4,10,6,1,654689.29
500,9,7,7,3,947292.58
600,3,4,4,2,210340.13
585,6,1,2,1,169686.25
600,5,8,3,5,821505.74
700,4,7,3,5,778158.94
700,9,1,4,2,474214.82
